pos_tagged,label
|O|CCT |NGONYAN|FW anong|PRQ|CCP |IGAGIBO|VBTS |MO|PRS |KAY|DTP |KARA|NNC |DANGAG|NNC |KA|PRS |PALAN|RBL |EH|FW |TARANTADO|JJD |PA|RBI,1
|MAY|VBH |PADUDETS|NNC |SI|DTP |STELL|FW |GAGO|FW |TAMA|RBT |BA|RBI |ITO|PRO,1
|BAKO|VBS |KA|PRS |MAN|RBI |BOBO|JJD |PARA|CCT |SAKO|NNC,1
|MAG|VBW |ENJOY|FW |KA|PRS |DANGAG|NNC,1
|SALAMAT|RBS |NALANG|VBTS |NA|CCP |PAKITAAN|NNC |MO|PRS |AKO|PRS |NG|CCB |RESPETO|NNC |TARANTADO|JJD |KA|PRS |ABNORMAL|JJD,1
|DAE|FW |RIN|RBI |AKO|PRS |MAKADAPA|VBW |PUCHA|RBD |KULUGON|RBD |SA|CCT |TULAK|NNC |NARUGADO|JJD |TALAGA|RBT bilognkong|JJD|CCP |LAWAS|NNC |HUHU|CCT |ANO|PRQ |DAW|RBI |KUNG|CCR |MAKAKAPRACTICE|VBTF |AKO|PRS |KAINI|FW |SA|CCT |MONDAY|NNP,1
|PUTANGINA|VBTR |DAE|FW |AKO|PRS |NAOOGMA|VBTS,1
|FREE|FW |TBZ|FW |HALE|FW |SA|CCT |DANGAG|FW |DANGAGON|FW |INUTIL|FW |NA|CCP |TARANTADO|NNC |KA|PRS |PA|RBI,1
|YES|FW |PO|RBS |DANGOG|VBTF |AKO|PRS |PERO|CCT |NAGREREVIEW|VBTR |MAN|RBI |AKO|PRS |DAWA|NNCA |PAPANO|RBQ |HAHA|NNC,1
|MARANT|JJD |NA|CCP |SANA|VBS |AKO|PRS |DIGDI|FW |TA|FW |BAKO|FW |ACTIVE|FW |BEST|FW |FRIEND|FW |KO|PRS |HUNTO|FW |GARI|FW |SHUNGA|FW |SHUNGA|FW |SI|DTP |MADAM|VBW |LIKE|FW |NAKA|JJD |PASA|NNC |NA|CCP |AKO|PRS |SA|CCT |GMAIL|NNC |NIYA|PRS |TAS|FW |SASABAY|FW |NIYA|PRS |SA|CCT |INCOMPLETE|FW |LANG|RBI pakshet|VBTS|VBAF |KA|PRS |MADAM|VBW,1
|PUNYETA|NNC |GARI|NNC |MAY|VBH |TINWEET|FW |MAN|FW |AN|DTC |ABOUT|FW |BTS|FW |DATI|RBW |EH|FW |HAHA|FW |MGA|DTCP |RANDOMON|FW |AN|DTC |MGA|DTCP |NAGTETWEET|VBTR |ABOUT|FW |KPOP|FW |HAHA|FW |MGA|DTCP |IBAT|FW ibang|PRI|CCP |BRANDS|FW,1
hilingon|VBTS|VBOF |MO|PRS |KUNG|CCR |PIRA|FW |FOLLOWERS|FW |NA|CCP |KUPAL|NNC |HAHA|NNC,1
|RESPONSIBILIDAD|NNC |TAKA|NNC |NA|CCP namang|RBI|CCP |KUPAL|NNC |KA|PRS |PUTA|NNC,1
|PAKSHET|RBD |KA|PRS |KUNG|CCR |SISAY|VBTF |KA|PRS |MAN|RBI,1
|BADUYON|RBR |MAN|RBI |AN|DTC |BWISET|NNC,1
|DAE|FW |DAA|FW |NIYA|PRS |MATIOS|JJD |PERO|CCT |NAKAKAYA|JJD |NGANE|FW akong|PRS|CCP |SABIHAN|VBOF |KI|FW |MGA|DTCP |AROG|FW |KAITO|FW |ULOL|FW |SIYA|PRS,1
|BAKO|RBR |AKO|PRS |DANGAGON|CCT |ANO|PRQ,1
|KUPAL|NNC |KAYA|CCR |SI|DTP |LOTLOT|FW |EH|FW |PAG|CCR nag|PRSP|CCP |IIWAL|FW |SINDA|FW |KAN|FW |AGOM|FW |NIYA|PRS |DIGDI|RBF |AN|DTC |IDUMAN|VBOF |NIYA|PRS |KAIRITAHON|NNC,1
|TANGINA|FW |TEH|FW |HAHA|FW |AKO|PRS |NA|CCP |NGANE|FW |AN|DTC |EPAL|FW |SA|CCT |BUHAY|NNC |MO|PRS,1
|KYUTON|FW |PUTANGINA|FW |HAHA|FW |SU|FW |FUTURE|FW |MO|PRS |SERA|CCT |NAG|RBD |PI|RBD |PIPTI|RBD |PIPTI|PRI |AN|DTC |BUHAY|NNC,1
|NYAN|NNC |MAY|VBH |SUBS|FW |NA|CCP |PUTA|NNC,1
|TANGINA|FW |NAKUKULUGAN|VBTS |NA|CCP |NGANE|FW |AKO|PRS |IGAULUKAN|VBTF |MO|PRS |PA|RBI |AKO|PRS |SA|CCT |HILING|NNC |ML|NNC |MAKAULOK|VBW |ITO|PRO |TANGINA|VBTF |MO|PRS |TALAGA|RBT,1
|TANGINA|FW |CRYPTO|FW |MAKA|FW |POTANGINAHON|FW |KA|PRS |NA|CCP,1
|BWISET|FW |NA|CCP |NGANE|FW |AKO|PRS |NABWISET|VBTR |PA|RBI |LALO|JJCC,1
|TANGINA|FW |MO|PRS |MAY|VBH |SCREENSHOT|FW |KA|PRS |PALAN|NNC |HAHA|NNC |KUPAL|NNC,1
|MAGKAUGWA|VBW |KA|PRS |MAN|RBI |DAW|RBI |KI|FW |SELF|FW |CONTROL|FW |EH|FW |KUNG|CCR |MAGING|VBW |MATINO|JJD |BAKO|NNC |OA|NNCA |BUDA|FW |BAKO|FW |DANGAG|FW |EDI|FW |BAKO|FW |AKO|PRS |DAGIT|NNC,1
|DANGAGON|VBTF |AKO|PRS |SA|CCT |PART|FW |NA|CCP |NALIKE|VBTS |KO|PRS |PIC|FW |NI|DTP |CRUSH|FW |TAS|FW |DAE|FW |MAN|FW |AKO|PRS |NAKA|RBD |FOLLOW|RBD,1
|RAE|FW |PAKYU|FW |KA|PRS |SA|CCT |SAKO|NNC |ILULUWAS|VBOF |KO|PRS |NA|CCP |TALAGA|RBT |MGA|DTCP |SCREENSHOTS|FW |KO|PRS |SAIMO|NNC,1
|TSEH|NNC |ASAL|NNC |BASURA|NNC |KA|PRS |ULOL|RBR |BAKO|NNC |AKO|PRS mariposa|PRI|CCP |NAGPAPABAYAD|VBTR |KA|PRS |BA|FW |KI|FW |TAX|FW |TANGINA|FW |KA|PRS |AS|NNCA |IF|FW |I|NNCA |KNOW|FW |SARO|FW |KA|PRS |SA|CCT |MGA|DTCP |PALAMUNIN|RBL |KAN|NNC |BANSA|NNC |TANGINA|NNC |DAE|NNC |NA|CCP |KAMO|JJD |NAHERAK|VBTS |SA|CCT |PILIPINAS|FW |NAGBOTO|VBTS |PA|RBI |KAMO|JJD |KI|FW |WARANG|FW |KAURAGI|FW |MAS|JJCC |WARA|FW |KI|FW |AMBAG|FW |TANGINA|FW |KA|PRS,1
|PUTANGINA|VBTR |DAE|FW |NA|CCP |NAGKATUROG|VBTR |SU|NNCA |MGA|DTCP |KUPAL|NNC,1
|TANGINA|JJD |PUTA|NNC |DANGAGON|NNC |KA|PRS |TALAGA|RBT,1
|MAKA|VBW |BOBOHON|NNC |INING|NNC |FTF|FW |NA|CCP |INI|FW,1
|MABAKAL|JJD |KITA|NNC |MASKI|CCT |WO|FW |POB|FW |NA|CCP |SANA|VBS |OR|CCT |HALSTON|FW |TANG|FW |HALENG|FW |VCE|FW |OR|CCT |FS|FW |BASTA|CCT |DAPAT|VBS kitang|RBD|CCP |MAGBAKAL|VBAF |GAGO|RBD |MAGAYUNON|VBW |SI|DTP |NAYEON|NNP |DAE|FW |KO|PRS |NATITIOS|VBTR,1
|DAE|FW |MO|PRS |GUNA|FW |AKO|PRS |PAG|CCR |GIBUHONG|VBOF |DANGAG|NNC,1
|PANIS|JJD |KA|PRS |PAG|CCR |NAGGIBO|VBTS siyang|PRS|CCP |KANTA|NNC |TAS|NNCA |AN|DTC |TITLE|FW |BOBO|FW,1
|ATTRACTIVEON|RBR |SU|FW |MARABASON|FW |MAHULAAN|VBW |NI|DTP hisong|NNC|CCP |SU|FW |KEY|FW |PAKSHET|FW |GWAPUHON|FW |PAG|CCR |MUSICALLY|FW |INCLINED|FW |TALAGA|RBT |HAHA|NNC,1
|GAGOHON|VBTF |KAYA|CCR |KITA|NNC |HAHA|NNC,1
|ULOL|JJD |NA|CCP |ULOL|NNC |AKO|PRS |SAIMO|FW |JEONGWOO|FW |ARAM|FW |MO|PRS |BA|RBI |ITO|PRO,1
|AYOS|JJD |NA|CCP |KAMI|PRP |NI|DTP |PUNYETA|NNC,1
|HOY|FW |GAGO|FW |NATA|FW |MO|PRS |INUBOS|VBTS |TREATS|FW |KO|PRS |HUHU|NNCA,1
iggigibo|VBTR|VBOF nindong|NNC|CCP |DANGAG|JJD |BUDA|NNC |MGA|DTCP warang|NNC|CCP |KAKAYANAN|NNC |SINDA|NNC,1
|DAE|FW |KA|PRS |MAN|RBI |BWISET|FW |PRE|FW,1
|AY|LM |DANGAGON|JJD |LANG|RBI |ANG|DTC |PEG|FW |KO|PRS,1
|PUTANGINA|FW |NATA|FW |AROG|FW |KAITO|FW |SU|FW |STORY|FW |NIYA|PRS |WHAT|FW |THE|FW |FUCK|FW,1
|SA|CCT |TWITTER|FW |KO|PRS |PA|RBI |TALAGA|RBT |DINARA|VBOF |PAGIGING|VBTR |TARANTADO|JJD |EH|FW |NO|FW,1
|MARAY|FW |TA|FW |ARAM|FW |MO|PRS |NA|CCP |PAREHAS|JJC kitang|RBD|CCP |PATAL|JJD,1
|MAG|VBW |PAKYU|RBD |KA|PRS |PAG|CCR |CLASS|FW |PIC|FW |OR|CCT |ID|VBOF |PIC|FW |TAKING|FW,1
|WARANG|RBF |MAGMO|VBAF |MOVE|FW |ON|FW |SA|CCT |HYYH|FW |MGA|DTCP |PAKSHET|FW |HAHA|FW,1
|PAKYU|RBD |MAG|VBW |BROWNOUT|NNC |SANA|VBS |SA|CCT harong|NNC|CCP |NINDO|NNC,1
|ULOL|RBR |MAY|VBH nahiling|VBTS|CCP akong|PRS|CCP |TIKTOK|NNC |ABOUT|NNC |SA|CCT |VS|FW |KEMERU|FW |NA|CCP |IGA|FW |ISSUE|FW |NINDA|NNC,1
|GARI|RBM |MAN|RBI |PATAL|FW |OH|FW |IPIROT|FW |NA|CCP |AKO|PRS,1
|PAKIBALIK|RBD |SU|FW |IGNORE|FW |PUTA|FW |TALAGA|RBT,1
|MALUYAHON|VBTF |AN|DTC |NET|FW |PUNYETA|NNC,1
|HALA|FW |PUTANGINA|FW |BOP|FW |HAHA|FW |MAGAYUNON|FW |ANG|DTC |CIRCUS|NNC,1
|DAE|FW |KANA|FW |MAG|VBW |NGALAS|FW |KUNG|CCR |MAS|JJCC |MAY|VBH |ARAM|FW |AKO|PRS |PATAL|FW |MAKWARTA|FW |KA|PRS |PERO|CCT |WARA|RBF kang|PRS|CCP |UTAK|NNC |KINGINA|VBOF |MO|PRS,1
|NATAMAAN|VBTS |SA|CCT |SADIRING|FW |TWEET|FW |GAGO|FW |KA|PRS |KAYA|CCR,1
|SM|FW |PATAL|FW |KA|PRS |TALAGA|RBT |MASKI|CCT |NUAREN|NNC,1
|MALUYA|JJD |TALAGA|RBT |MAGGAPO|VBW |KI|FW |SETTERS|FW |SU|FW |UST|FW |PUNYETA|NNC,1
|PUTANGINA|JJCC |MO|PRS |JEROME|FW |PAKYU|FW,1
|BADTRIPON|FW |AMPOTA|FW |PAKYU|FW |KAMO|FW |GABOS|FW,1
|MAS|JJCC |HALANGKAW|JJD |STANDARDS|FW |KO|PRS |PAKSHET|NNC,1
|NYAN|FW |DANGAG|FW |BUMINALIKTAD|FW |SA|CCT |TUKAWAN|FW |AH|FW |PATAL|FW |HAHA|FW,1
|SABOG|JJD |ABOUT|FW |PUNYETA|FW |GRANNY|FW |CALL|FW |NA|CCP |NGANE|FW |WALK|FW |THROUGH|FW |PA|RBI,1
|GAGO|RBD |LAST|FW |DAY|FW |KO|PRS |NA|CCP |BA|FW |DIGDI|FW |SA|CCT |KINABAN|FW |SABIHON|FW |NINDO|FW |SAKO|FW |PLS|FW,1
|ULOL|RBR |DAE|FW |PO|RBS |ITO|PRO |AROG|FW |KAITO|NNC,1
|BITCH|CCT |PURO|JJD |PAHIWATIG|NNC |PUNYETA|NNC |MAN|RBI,1
|HAHA|FW |KULUGON|FW |PAYO|NNC |KO|PRS |TARANTADO|JJD |TALAGA|RBT |HAHA|NNC |KUNG|RBK |ANO|RBQ |ANO|PRQ |IGPARATARAM|VBTR |KO|PRS |KAY|DTP |ECO|FW |SUBANGGE|FW,1
|WARA|RBF |TALAGA|RBT akong|PRS|CCP |PASENSYA|NNC |SA|CCT |MGA|DTCP |KUPAL|NNC |NA|CCP |INI|FW |SIRAMON|FW |PASABUGON|FW |AN|DTC |NGIMOT|NNC,1
|PAKYU|FW |DADAMAYON|FW |MO|PRS |PA|RBI |AKO|PRS,1
|TANGINA|FW |PINANGAKI|FW |SANA|VBS |GAYOD|CCB |AKO|PRS |NGANE|FW |MAUYAM|FW |SA|CCT |MGA|DTCP |REFEREES|FW |MAPA|NNC |LOCAL|JJD |O|CCT |INTERNATIONAL|FW |KABADTRIPON|FW |LAMANG|RBI |PUNYETA|NNC,1
|INDA|NNC |MAN|RBI |DAW|RBI |KUNG|CCR |NATA|RBM |AKO|PRS |KAINI|FW |NAPAPANGIRIT|FW |BIGLA|FW |DIGDI|FW |PERO|CCT |KASE|FW |SU|FW |DE|FW |MO|PRS |BAGA|NNC |PANSIN|NNC |NI|DTP |ARCHER|FW |ANG|DTC |POTCHI|FW |GARI|FW |DANGAG|FW |NAGARALIMPSAY|VBTR |SA|CCT |KILIG|NNC,1
|PAKYU|JJD |PERO|CCT |NAMISS|FW |TAKA|FW,1
anong|PRQ|CCP |TIGA|NNC |GIBO|RBM |MO|PRS |SA|CCT |BUHAY|NNC |MO|PRS |PATAL|NNC,1
|MAKANUSON|VBW |NA|CCP |NGANI|FW |PATAL|FW,1
|PUTANGINA|JJCC |MO|PRS |DELA|FW |CRUZ|FW |ANO|PRQ |INI|FW,1
|DAE|FW |PA|RBI |AKO|PRS |HANDA|JJD |MAGPALIT|VBW |KI|FW bagong|JJD|CCP |TRABAHO|NNC |MUYA|PRS |KO|PRS |MUNA|RBI |MAGPAHINGALO|VBAF |MASKI|CCT sarong|NNC|CCP |BULAN|NNC |SANA|VBS |HAHA|FW |PERO|CCT |PARA|CCT |SA|CCT |PANGARAP|NNC |PUNYETA|NNC,1
|PUTANGINA|FW |NAKAKATWEET|FW |GIRARAY|FW |AKO|PRS,1
|TRENTA|JJN |MINUTO|NNC |GAGO|NNC |TUGKUKURAB|NNC |AKO|PRS,1
|ALUNAN|VBOF |KO|PRS |NA|CCP |SANA|VBS |ANG|DTC |MAKULOG|JJD |TANGINA|NNC |TAPOS|RBW |INING|NNC |ABO|NNC |NA|CCP |INI|FW,1
|DANGAG|JJD |SANA|VBS |ANG|DTC |MATUBOD|VBW |SA|CCT |ISTORYA|NNC |KO|PRS,1
|BUKOD|CCT |SA|CCT |NAISTRESS|VBTS |DIN|RBI |AKO|PRS |SA|CCT |UNIFORM|FW |PUTANGINA|NNC,1
|TANGINA|FW |DAE|FW |KO|PRS |MABUKSAN|VBW |SU|FW |BALUNAN|FW sayang|NNC|CCP kang|PRS|CCP |BALON|NNC |PUCHA|NNC,1
yung|PRO|CCP |FYP|FW |KO|PRS |PURO|RBT |KODIGO|NNC |EDITS|FW |PUNYETA|FW |KASUBAGO|FW |PA|RBI |AKO|PRS |NAHIBI|VBTS,1
|WARA|RBF akong|PRS|CCP |MASABI|VBW |PUTANGINA|NNC,1
|PUCHA|JJD |NAMAN|RBI |SU|FW |WARANG|FW |RFID|FW |NA|CCP |MGA|DTCP |GRAB|NNC,1
|BWISET|FW |KINAON|FW |SU|FW |BROWNIES|FW |KO|PRS |MAKAHIBION|VBW,1
sayang|NNC|CCP |ORAS|NNC |PUTA|NNC |IHUGAK|VBTF |AKO|PRS |MAGHIRO|VBAF |TANGINA|NNC,1
|BWISET|FW |NA|CCP |BWISET|FW |NA|CCP |AKO|PRS |MINGYU|FW |HA|FW |IPIPIDAYON|FW |NA|CCP |LAMANG|RBI |AKO|PRS |CHAR|FW,1
|PAKYU|JJD |SANA|VBS |ALL|FW |MAY|VBH |MAISISIMBAG|VBW |AKO|PRS |KAISI|NNC |WARA|NNC,1
|GAGO|RBD |NA|CCP |POINTS|FW |MO|PRS |TARANTADO|JJD |KA|PRS,1
|MUYA|PRS |MI|NNCA |SUNGTARO|FW |UNIT|FW |SM|FW |GAGO|FW |KA|PRS |BA|RBI,1
|HALOY|NNC |HALUYON|NNC |KA|PRS |PUCHA|NNC,1
|TARANTADO|JJD |HILINGON|NNC |MO|PRS |NA|CCP |MENTION|FW |PIPAMUNDUON|FW |MO|PRS |AKO|PRS,1
|ULOL|RBR |NANGANGASTA|VBTR |KA|PRS |NGANE|FW |KI|FW |TUROG|FW |NA|CCP |KAKLASE|NNC,1
|HABO|VBS |KO|PRS |MAG|VBW |BUKAS|JJD |KI|FW |FB|FW |PUNYETA|NNC |PURO|JJD |PIRIDAY|NNC |NA|CCP |SANA|VBS |NAGLULUWAS|VBTR |SA|CCT |TIMELINE|FW |KO|PRS |HAYOP|NNC,1
|PUCHA|FW |DINAKULAAN|FW |PALAN|FW |VENUE|FW |KAN|FW |CONCERT|FW |NI|DTP |LOUIS|FW |MUYA|FW |KO|PRS |TALAGA|RBT |MAGHILING|VBAF,1
|AKO|PRS |NA|CCP |MASIMBAG|VBW |PARA|CCT |SAIMO|VBOF |PATAL|RBD |KA|PRS,1
|REASON|JJD pang|RBI|CCP |PATAL|FW |WE|FW |LOVE|FW |MARCOS|FW |PUTANGINAMO|FW |DANGAG|NNC,1
|PANGITON|JJD |UGALI|NNC |MO|PRS |PORKE|FW |ANO|PRQ |TANGINA|JJCC |MO|PRS |HA|NNCA,1
|ULOL|RBR |NAG|FW |LALABA|FW |AKO|PRS |KAYA|CCR |MAG|VBW |SHUT|FW |OFF|FW |KA|PRS |GUNA|NNC,1
|PUCHA|NNC |HABO|JJD |KO|PRS |NA|CCP |NGANE|FW,1
|NAGBOTOHAN|VBTR |SA|CCT |CRUSH|FW |KO|PRS |BWISET|FW |TALAGA|RBT |AN|DTC |MGA|DTCP |INI|FW,1
|NAG|VBTS |HURON|FW |KAMO|FW |KAN|FW |ATE|FW |MO|PRS |SA|CCT |PORT|FW |TAS|FW |GARI|FW |KAMO|FW |PATAL|FW |HAHA|FW,1
|MAG|VBW |DOBLE|JJD |INGAT|NNC |KA|PRS |PIRMI|FW |DAKULON|FW |NA|CCP |GIRARAY|JJD |NA|CCP |KUPAL|NNC |NA|CCP |TAWO|NNC,1
|TANGINA|JJCC |MO|PRS |SIR|NNCA |JUN|FW |PAKYU|FW |KA|PRS,1
|PA|RBI |VICTIM|JJD |PA|RBI kamo|PRP|CCP |MGA|DTCP |ULOL|NNC,1
|MAY|VBH |QUIZ|NNC |KAMI|PRP |SA|CCT |AGA|JJD |PERO|CCT |HANGGANG|RBW |NGONYAN|VBTS |DAE|FW |PADIN|FW |AKO|PRS |NAKAKA|RBD |ADAL|FW |HAHA|FW |GAGO|FW |BAHALA|NNC |NA|CCP |KUNG|CCR |MA|CCP |ZERO|FW |SA|CCT |AGA|JJD |PAKI|NNC |KO|PRS |BASTA|CCT |BTS|FW |GUNA|FW |NGONYAN|NNC,1
|HAHA|FW |TARANTADO|FW |GINIBO|FW |PA|RBI talagang|RBT|CCP |TUNAY|RBT |NA|CCP |AKI|NNC |SI|DTP |MIJU|NNP,1
|PERO|CCT |GAGO|NNC |BAKA|RBM |DAE|FW |AKO|PRS |TUGUTAN|VBOF |KAN|RBW magurang|VBW|CCP |KO|PRS |MAG|VBW |CAMP|FW |OUT|FW |FOR|FW |TIX|FW |SELLING|FW,1
|GAGO|RBD |FLOOR|FW |PALAN|FW |BAKO|FW |FLOUR|FW |HAHA|FW |TARANTADONG|FW |PATAL|FW,1
|ULOL|RBR |MAHIWASON|FW |ANGOG|FW |MO|PRS |HAHA|NNC,1
|PAUBOS|JJD |NA|CCP |ENGLISH|FW |KO|PRS |KASUBAGO|RBW |PUNYETA|NNC,1
|MABUUOT|JJD |AKO|PRS |PERO|CCT |BAKO|NNC |SA|CCT |MGA|DTCP tawong|NNC|CCP |DURAT|FW |BUDA|FW |TARANTADO|NNC,1
|NABUBUA|VBTS |NA|CCP |AKO|PRS |KAY|DTP |RYUJIN|FW |BUDA|FW |YEJI|FW |ULULON|FW |NIYO|PRP |PA|RBI |AKO|PRS |LALO|JJCC |HAHA|NNC,1
|PUTA|NNC |HAHA|NNC |SIGE|NNC |SABI|VBS |MO|PRS |EH|NNCA,1
|GRABE|FW |BWISET|FW |KA|PRS |MASKI|CCT |NUAREN|FW |BPI|FW,1
|ULOL|JJD |PUTA|NNC |TANGINA|JJD |MO|PRS |PUTANGINA|JJCC |MO|PRS |PATAL|FW |GAGO|FW |PUNYETA|FW |KA|PRS |GUNA|FW |MO|PRS |MAN|RBI |MARAYON|JJD,1
|KUPAL|JJD |NA|CCP |AYUSON|FW |NINDO|FW |ONLINE|FW |SYSTEM|FW |NINDO|FW |SCAM|FW |KAMO|FW |HA|NNCA,1
|GAGO|RBD |KA|PRS |PUTANGINA|RBW |MO|PRS,1
|PAKYU|FW |POGION|FW |SI|DTP |LAWRENCE|NNC,1
|PATALON|RBD |MAN|RBI |AKO|PRS |SA|CCT |ENGLISH|FW,1
|GAGO|RBD |KA|PRS |BA|RBI |MAKUSOG|VBW |ANG|DTC |ADAMSON|FW |UNIVERSITY|FW |MASYADO|JJCS |MO|PRS mang|RBI|CCP |IGDADOWN|NNC |INING|NNC |LA|FW |SALLE|FW |NAKIKI|VBTS |APIL|FW |KA|PRS |MAN|RBI |SANA|VBS |NGANE|FW |ULOL|FW |KA|PRS,1
|READY|JJD |NA|CCP |MAG|VBW |GASTOS|NNC |PUTANGINA|NNC |MO|PRS |AH|NNCA,1
|HABO|VBS |KO|PRS |NA|CCP |HAHA|FW |PUTANGINA|FW |NAMAN|RBI,1
|NAMOMROBLEMA|VBTR |BARKADA|NNC |KO|PRS |KUNG|CCR |CONCERT|FW |DAA|FW |KAN|FW |SEVENTEEN|FW |O|CCT |DEC|FW |AVE|FW |DUDUMANON|FW |NIYA|PRS |SA|CCT |CANADA|FW |PUTANGINA|FW |KAINI|FW,1
|SANA|VBS |PUGUTAN|VBOF |NA|CCP |SANA|VBS |KI|FW |PAYO|NNC |ANG|DTC tarantadong|JJD|CCP |MAY|VBH |KAGSADIRI|JJC |KAN|NNC |SUV|NNC |NA|CCP warang|NNC|CCP |AWA|NNC |SA|CCT |GUARD|NNC,1
|GARI|FW |HUMINALI|FW |SU|FW |KALULUWA|NNC |KO|PRS |SA|CCT |LAWAS|NNC |KO|PRS |TANGINA|FW |MHIE|FW,1
|SOBRA|JJCS |NAMAN|RBI |AN|DTC babayehong|NNC|CCP |ITO|PRO putangina|VBTR|VBAF |KAITO|NNC,1
|MAKAGADANON|VBW |AN|DTC |MGA|DTCP |COMMENTS|FW |TANGINA|FW |HAHA|FW,1
|PUTANGINA|JJCC |KAKASABI|JJD |KO|PRS |LANG|RBI |NA|CCP |BAKO|NNC |SA|CCT lalaking|NNC|CCP |PANGETON|JJD |NATA|RBD |PURO|JJD |NA|CCP |SANA|VBS |IYO|PRSP |AN|DTC nag|PRSP|CCP |MEMESSAGE|NNC |SAKO|NNC |SA|CCT |GRINDR|FW |TAMA|JJD |NA|CCP,1
|KUNG|CCR |TUNAY|RBT kang|PRS|CCP |LINGKOD|NNC |KAN|RBW |DIYOS|NNC |DAPAT|VBS pigpapangadyi|VBTR|VBOF mong|PRS|CCP |MANGYARE|VBW |KASO|CCR |KUPAL|JJD kang|PRS|CCP |PADRE|FW |DAMASO|FW |NGAW|FW |NGAW|FW |SAN|RBQ |AN|DTC |AMBAG|NNC |MO|PRS,1
|PADAKULAAN|RBL |KI|FW bayong|PRO|CCP |MGA|DTCP |ULOL|NNC |LEZGO|NNC,1
inangyan|VBTS|VBOF |KULUGON|NNC |DAGHAN|JJD |KO|PRS |DI|RBF |MAKAHANGOS|VBW |PUTA|NNC,1
|TANGINA|FW |PIROT|FW |NA|CCP |AKO|PRS,1
|GAGO|RBD |KA|PRS |NA|RBI |VAN|NNC,1
|TARANTADO|JJD |KASUBANGGE|NNC |KA|PRS |PA|RBI |NGANE|FW |NAGIGIULOK|VBTR |SA|CCT |IYA|NNC |HAHA|NNC |PUTA|NNC |KA|PRS,1
|NA|CCP |HADIT|FW |LUGOD|FW |AKO|PRS |TANGINA|NNC,1
|DAKULON|FW akong|PRS|CCP |MESSAGE|FW |THREE|FW |HOURS|FW |AGO|FW |PA|RBI |ITO|PRO |TAS|NNCA |OK|NNCA |LODS|FW |SAN|RBQ |AN|DTC |REPLY|FW |MO|PRS |GAGA|FW |PUNDUHON|FW |TA|FW |NA|CCP |SANA|VBS |INI|FW |MAKAMUNDUON|FW |SANA|VBS |LAMANG|RBI,1
|PUTA|NNC |KAMO|JJD |PUTA|NNC |DAE|VBS |KO|PRS |NAPASA|VBTS |MGA|DTCP |ASSIGNMENTS|FW |KO|PRS |DAHIL|CCR |SA|CCT putang|NNC|CCP |SERVICE|FW |NINDO|FW |MGA|DTCP |PUTA|NNC,1
|BIGGEST|FW |PLOT|FW |DEJOK|FW |ULOL|FW |BUMAKAL|VBAF |KA|PRS nalang|VBTS|CCP |KI|FW |ALBUM|FW |DIYAN|PRL |BIBS|CCT,1
|SIGE|FW |SALAMAT|RBS |BY|FW |THE|FW |WAY|FW |PUTANGINA|FW |MO|PRS |GIRAY|NNC,1
|OK|RBW |KAIPUHAN|VBOF |KO|PRS |NA|CCP |TALAGA|RBT |MAGENROLL|VBW |HAHA|FW |PUTANGINA|NNC,1
|NORMAL|JJD |BA|RBI talagang|RBT|CCP |MA|CCP |ULOL|NNC |SA|CCT sarong|NNC|CCP |RURU|FW |MADRID|FW |ACK|FW |POGION|FW |MAN|RBI |ANG|DTC |RUNNER|NNC |NA|CCP |INI|FW |RURU|FW |MADRID|VBW,1
|WARA|RBF |NA|CCP |BEH|FW |DAI|FW |TAKA|FW |NA|CCP |MISS|FW |NAG|FW |KULANG|JJD |PA|RBI |SA|CCT |PUTANGINA|NNC |MO|PRS,1
|ULOL|RBR |POTANGINA|FW |SCAM|FW |AN|DTC |DAE|FW |KA|PRS |MAGTUBOD|VBAF |SA|CCT |HAYOP|NNC |NA|CCP |AN|DTC,1
|BLANK|FW |SU|FW |SECOND|FW |WORD|FW |PERO|CCT |IYO|PRSP nata|VBS|CCP |PAKYU|VBOF |KA|PRS |RIN|RBI,1
|PUTA|NNC |SANA|VBS |MAPANSIN|VBW |KA|PRS |HAHA|NNC,1
|PUTA|NNC |HALAT|JJD |DAE|FW |AKO|PRS |HANDA|JJD,1
|KUPAL|JJD |KA|PRS |NATA|RBM |MO|PRS |ITO|PRO |GINIBO|NNC,1
|TABAON|RBW |UTAK|NNC |MO|PRS pakshet|VBTS|VBAF |KA|PRS |HAHA|NNC,1
|IDISBAND|FW |NINDO|FW |NA|CCP |BP|FW |NASUPOG|VBTS |PA|RBI kamo|PRP|CCP |MGA|DTCP |BWISET|NNC,1
|PUTANGINA|FW |POGION|FW |SINDA|FW |GABOS|FW,1
|TANGINA|JJCC |MO|PRS |TALAGA|RBT |TADHANA|NNC,1
|HOY|FW |ATE|FW |GARI|FW |KA|PRS |DANGAG|NNC,1
|MORE|FW |HARDER|FW |HALATAON|FW |NA|CCP |BBM|FW |SUPPORTER|FW |KUSUGON|RBD |AN|DTC |BOOT|FW |MAGTARAM|FW |NA|CCP |BOBO|FW |AH|FW |PERO|CCT |DANGAGON|NNC |SA|CCT |GRAMMAR|FW,1
|TANGINA|JJCC |MO|PRS sayang|NNC|CCP |SANA|VBS kang|PRS|CCP |EFFORTMI|FW |SAIMONG|FW |KUPAL|FW |KA|PRS,1
